2024-04-05 08:36:43.956 | INFO     | agentscope.models:read_model_configs:171 - Load configs for model wrapper: qwen
2024-04-05 08:36:43.958 | INFO     | agentscope.utils.monitor:_create_monitor_table:341 - Init [monitor_metrics] as the monitor table
2024-04-05 08:36:43.958 | INFO     | agentscope.utils.monitor:_create_monitor_table:342 - Init [monitor_metrics_quota_exceeded] as the monitor trigger
2024-04-05 08:36:43.958 | INFO     | agentscope.utils.monitor:__init__:311 - SqliteMonitor initialization completed at [./runs/run_20240405-083643_wtwung/agentscope.db]
2024-04-05 08:36:43.959 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-04-05 08:36:43.960 | INFO     | agentscope.utils.monitor:register:362 - Register metric [qwen-max.call_counter] to SqliteMonitor with unit [times] and quota [None]
2024-04-05 08:36:43.960 | INFO     | agentscope.utils.monitor:register:362 - Register metric [qwen-max.prompt_tokens] to SqliteMonitor with unit [token] and quota [None]
2024-04-05 08:36:43.961 | INFO     | agentscope.utils.monitor:register:362 - Register metric [qwen-max.completion_tokens] to SqliteMonitor with unit [token] and quota [None]
2024-04-05 08:36:43.962 | INFO     | agentscope.utils.monitor:register:362 - Register metric [qwen-max.total_tokens] to SqliteMonitor with unit [token] and quota [None]
2024-04-05 08:36:43.962 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-04-05 08:36:43.963 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-04-05 08:36:43.963 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-04-05 08:36:43.964 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-04-05 08:36:43.965 | WARNING  | agentscope.agents.rpc_agent:check_port:284 - gRpc server port is not provided, automatically select [50513] as the port number.
2024-04-05 08:36:43.965 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-04-05 08:36:43.965 | WARNING  | agentscope.agents.rpc_agent:check_port:284 - gRpc server port is not provided, automatically select [50514] as the port number.
2024-04-05 08:36:43.965 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-04-05 08:36:43.966 | WARNING  | agentscope.agents.rpc_agent:check_port:284 - gRpc server port is not provided, automatically select [50515] as the port number.
2024-04-05 08:36:43.966 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-04-05 08:36:43.966 | WARNING  | agentscope.agents.rpc_agent:check_port:284 - gRpc server port is not provided, automatically select [50516] as the port number.
2024-04-05 08:36:43.973 | WARNING  | agentscope.models:read_model_configs:164 - config_name [qwen] already exists.
2024-04-05 08:36:43.973 | WARNING  | agentscope.models:read_model_configs:164 - config_name [qwen] already exists.
2024-04-05 08:36:43.973 | INFO     | agentscope.models:read_model_configs:171 - Load configs for model wrapper: qwen
2024-04-05 08:36:43.973 | INFO     | agentscope.models:read_model_configs:171 - Load configs for model wrapper: qwen
2024-04-05 08:36:43.974 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-04-05 08:36:43.974 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-04-05 08:36:43.975 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-04-05 08:36:43.975 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-04-05 08:37:02.715 | WARNING  | agentscope.models:read_model_configs:164 - config_name [qwen] already exists.
2024-04-05 08:37:02.715 | WARNING  | agentscope.models:read_model_configs:164 - config_name [qwen] already exists.
2024-04-05 08:37:02.716 | INFO     | agentscope.models:read_model_configs:171 - Load configs for model wrapper: qwen
2024-04-05 08:37:02.715 | WARNING  | agentscope.models:read_model_configs:164 - config_name [qwen] already exists.
2024-04-05 08:37:02.716 | INFO     | agentscope.models:read_model_configs:171 - Load configs for model wrapper: qwen
2024-04-05 08:37:02.716 | INFO     | agentscope.models:read_model_configs:171 - Load configs for model wrapper: qwen
2024-04-05 08:37:02.718 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-04-05 08:37:02.718 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-04-05 08:37:02.718 | INFO     | agentscope.models.model:__init__:257 - Initialize model [qwen]
2024-04-05 08:37:02.721 | INFO     | agentscope.agents.rpc_agent:setup_rcp_agent_server:224 - Starting rpc server [DictDialogAgent] at port [50457]...
2024-04-05 08:37:02.721 | INFO     | agentscope.agents.rpc_agent:setup_rcp_agent_server:224 - Starting rpc server [DictDialogAgent] at port [50457]...
2024-04-05 08:37:02.721 | INFO     | agentscope.agents.rpc_agent:setup_rcp_agent_server:224 - Starting rpc server [DictDialogAgent] at port [50457]...
2024-04-05 08:37:02.738 | INFO     | agentscope.agents.rpc_agent:setup_rcp_agent_server:243 - rpc server [DictDialogAgent] at port [50457] started successfully
2024-04-05 08:37:02.738 | INFO     | agentscope.agents.rpc_agent:setup_rcp_agent_server:243 - rpc server [DictDialogAgent] at port [50457] started successfully
2024-04-05 08:37:02.738 | INFO     | agentscope.agents.rpc_agent:setup_rcp_agent_server:243 - rpc server [DictDialogAgent] at port [50457] started successfully
juge: {'词语1': '香蕉', '词语2': '菠萝'}
juge: {'词语1': '香蕉', '词语2': '菠萝'}
juge: {'词语1': '香蕉', '词语2': '菠萝'}
